product_code,product_name,product_specification,product_type,product_category
00590-F090001,운송비,충북 진천,소모품,기타 (소모품)
00590-G010001,크린벤치-순환기류형,1800W*800D*2000H,자산,제조 (자산)
00590-G010002,크린벤치-순환기류형,900W*800D*2000H,자산,제조 (자산)
00623-F020001,하이닉스 바코드 라벨&수출라벨,아트지 99*68mm,소모품,포장 (소모품)
00623-F020002,하이닉스 바코드 라벨&수출라벨,리본 100*300mm,소모품,포장 (소모품)
00623-F020003,QR코드 라벨(1층 사용),아트지 40*25mm W-220,소모품,포장 (소모품)
00623-F020004,QR코드 라벨(1층 사용),왁스 리본 40*300(mm) W-220,소모품,포장 (소모품)
00623-F020005,무게 바코드 (은무지),(은무지) 40*25mm,소모품,포장 (소모품)
00623-F020006,무게 바코드 (은무지),(은무지)리본 60*300(mm),소모품,포장 (소모품)
00623-F020007,먹지 없는 라벨,감열지 40*25mm,소모품,포장 (소모품)
00623-F020008,하이닉스바코드&수출라벨(지관작음),바코드 라벨 100*70 (GC420t),소모품,포장 (소모품)
00623-F020009,하이닉스바코드&수출라벨(지관작음),바코드 리본 100*74 (GC420t),소모품,포장 (소모품)
00623-F020010,아트무지 3매1조,163*30,소모품,포장 (소모품)
00623-F020011,WAX,170*300,소모품,포장 (소모품)
00623-F020012,아트무지,90*53,소모품,포장 (소모품)
00623-F020013,WAX,100*300,소모품,포장 (소모품)
00623-F020014,프린터,ZT-421 (203Ddpi),소모품,포장 (소모품)
00623-F020015,바코드 리더,VOYAGER-1472G-2D,소모품,포장 (소모품)
00623-F020016,바코드 리더,DS-2278,소모품,포장 (소모품)
00623-F090001,라벨프린터 수리대,수리대,소모품,기타 (소모품)
00623-F090002,프린터,ZT-411 (203dpi),소모품,기타 (소모품)
00623-F090003,"투명무지 (후지노랑/뒷면블랙마크,400입)",80*100(400) (단위:롤),소모품,기타 (소모품)
00623-F090004,Resin,90-300m,소모품,기타 (소모품)
00633-F090001,실링벨트,AZB-10H용,소모품,기타 (소모품)
00633-G010001,수평형 밴드실러 ,AZB-10HP,자산,제조 (자산)
00659-F090001,파이버 마킹기 수리,DH-MF20 수리,소모품,기타 (소모품)
00692-D040001,SHUTTER MIDDLE BAR PFA SLEEVE,KIYO EX(P) [P3166366],부재료,가공품 (부자재)
00692-D040002,렌즈커버 [P3166397],"ADPTER_BARREL, UV, FOR OES LEN",부재료,가공품 (부자재)
00692-D090001,TEFLON GASKET [P3128154],38.1*23.9,부재료,기타 (부자재)
00692-D090002,[미사용],#10-24*12.8,부재료,기타 (제품)
00692-D090003,AL2011-접시렌지가공(흑색아노다이징) [P3142802],#10-24*12.8,부재료,기타 (제품)
00694-D090001,U-CUP SEAL [테프론 에너자이드 씰],3700-03050 [대체품](MOQ 30EA),부재료,기타 (제품)
00700-C030001,G01_1차 PLATE,G01,원재료,1차 PLATE (원자재)
00700-C030002,G02_1차 PLATE,G02,원재료,1차 PLATE (원자재)
00700-C030003,G05_1차 PLATE,G05,원재료,1차 PLATE (원자재)
00700-C030004,G07_1차 PLATE,G07,원재료,1차 PLATE (원자재)
00700-C030005,G08_1차 PLATE,G08,원재료,1차 PLATE (원자재)
00700-C030006,G10_1차 PLATE,G10,원재료,1차 PLATE (원자재)
00700-C030007,G46_1차 PLATE,G46,원재료,1차 PLATE (원자재)
00700-C030008,G45_1차 PLATE,G45,원재료,1차 PLATE (원자재)
00700-C030009,G45 VER2_1차 PLATE,G45 VER2,원재료,1차 PLATE (원자재)
00700-C030010,G12_1차 PLATE,G12,원재료,1차 PLATE (원자재)
00700-C030011,G13_1차 PLATE,G13,원재료,1차 PLATE (원자재)
00700-C030012,G14_1차 PLATE,G14,원재료,1차 PLATE (원자재)
00700-C030013,G16_1차 PLATE,G16,원재료,1차 PLATE (원자재)
00700-C030014,G16-HANDLE_1차 PLATE,G16-HANDLE,원재료,1차 PLATE (원자재)
00700-C030015,G17-S_1차 PLATE,G17-S,원재료,1차 PLATE (원자재)
00700-C030016,G18-S_1차 PLATE,G18-S,원재료,1차 PLATE (원자재)
00700-C030017,G19_1차 PLATE,G19,원재료,1차 PLATE (원자재)
00700-C030018,G20_1차 PLATE,G20,원재료,1차 PLATE (원자재)
00700-C030019,G21_1차 PLATE,G21,원재료,1차 PLATE (원자재)
00700-C030020,G21-HANDLE_1차 PLATE,G21-HANDLE,원재료,1차 PLATE (원자재)
00700-C030021,G22_1차 PLATE,G22,원재료,1차 PLATE (원자재)
00700-C030022,G23_1차 PLATE,G23,원재료,1차 PLATE (원자재)
00700-C030023,G23 VER2_1차 PLATE,G23 VER2,원재료,1차 PLATE (원자재)
00700-C030024,G24_1차 PLATE,G24,원재료,1차 PLATE (원자재)
00700-C030025,G25_1차 PLATE,G25,원재료,1차 PLATE (원자재)
00700-C030026,G26_1차 PLATE,G26,원재료,1차 PLATE (원자재)
00700-C030027,G27_1차 PLATE,G27,원재료,1차 PLATE (원자재)
00700-C030028,28(라온)_1차 PLATE,28(라온),원재료,1차 PLATE (원자재)
00700-C030029,G29_1차 PLATE,G29,원재료,1차 PLATE (원자재)
00700-C030030,G29 TYPE2_1차 PLATE,G29 TYPE2,원재료,1차 PLATE (원자재)
00700-C030031,G31 (34)_1차 PLATE,G31 (34),원재료,1차 PLATE (원자재)
00700-C030032,G34 TYPE2_1차 PLATE,G34 TYPE2,원재료,1차 PLATE (원자재)
00700-C030033,G32_1차 PLATE,G32,원재료,1차 PLATE (원자재)
00700-C030034,G33_1차 PLATE,G33,원재료,1차 PLATE (원자재)
00700-C030035,G36_1차 PLATE,G36,원재료,1차 PLATE (원자재)
00700-C030036,G37_1차 PLATE,G37,원재료,1차 PLATE (원자재)
00700-C030037,G39_1차 PLATE,G39,원재료,1차 PLATE (원자재)
00700-C030038,G41_1차 PLATE,G41,원재료,1차 PLATE (원자재)
00700-C030039,G44_1차 PLATE,G44,원재료,1차 PLATE (원자재)
00700-C030040,G47(AL)삼성_1차 PLATE,G47(AL)삼성,원재료,1차 PLATE (원자재)
00700-C030041,G48(SUS)삼성_1차 PLATE,G48(SUS)삼성,원재료,1차 PLATE (원자재)
00700-C030042,G49(AL)중국_1차 PLATE,G49(AL)중국,원재료,1차 PLATE (원자재)
00700-C030043,G51(SUS)중국_1차 PLATE,G51(SUS)중국,원재료,1차 PLATE (원자재)
00700-C030044,G53_1차 PLATE,G53,원재료,1차 PLATE (원자재)
00700-C030045,G55_1차 PLATE,G55,원재료,1차 PLATE (원자재)
00700-C030046,G56_1차 PLATE,G56,원재료,1차 PLATE (원자재)
00700-C030047,G62_1차 PLATE,G62,원재료,1차 PLATE (원자재)
00700-C030048,G63_1차 PLATE,G63,원재료,1차 PLATE (원자재)
00700-C030049,G64_1차 PLATE,G64,원재료,1차 PLATE (원자재)
00700-C030050,G65_1차 PLATE,G65,원재료,1차 PLATE (원자재)
00700-C030051,G66_1차 PLATE,G66,원재료,1차 PLATE (원자재)
00700-C030052,"G68 T1, T2_1차 PLATE",G68,원재료,1차 PLATE (원자재)
00700-C030053,[미사용예정],G68 TYPE 2,원재료,1차 PLATE (원자재)
00700-C030054,G69_1차 PLATE,G69,원재료,1차 PLATE (원자재)
00700-C030055,G71_1차 PLATE,G71,원재료,1차 PLATE (원자재)
00700-C030056,G72_1차 PLATE,G72,원재료,1차 PLATE (원자재)
00700-C030057,G74_1차 PLATE,G74,원재료,1차 PLATE (원자재)
00700-C030058,G78_1차 PLATE,G78,원재료,1차 PLATE (원자재)
00700-C030059,G79_1차 PLATE,G79,원재료,1차 PLATE (원자재)
00700-C030060,G80_1차 PLATE,G80,원재료,1차 PLATE (원자재)
00700-C030061,G81_1차 PLATE,G81,원재료,1차 PLATE (원자재)
00700-C030062,G83_1차 PLATE,G83,원재료,1차 PLATE (원자재)
00700-C030063,G84_1차 PLATE,G84,원재료,1차 PLATE (원자재)
00700-C030064,G86_1차 PLATE,G86,원재료,1차 PLATE (원자재)
00700-C030065,G87_1차 PLATE,G87,원재료,1차 PLATE (원자재)
00700-C030066,G89(06신형)_1차 PLATE,G89(06신형),원재료,1차 PLATE (원자재)
00700-C030067,G96_1차 PLATE,G96,원재료,1차 PLATE (원자재)
00700-C030068,G103 TYPE1_1차 PLATE,G103 TYPE1,원재료,1차 PLATE (원자재)
00700-C030069,G103 TYPE2_1차 PLATE,G103 TYPE2,원재료,1차 PLATE (원자재)
00700-C030070,G104_1차 PLATE,G104,원재료,1차 PLATE (원자재)
00700-C030071,G104 VER2_1차 PLATE,G104 VER2,원재료,1차 PLATE (원자재)
00700-C030072,G104 insert type_1차 PLATE,G104 insert type,원재료,1차 PLATE (원자재)
00700-C030073,G105_1차 PLATE,G105,원재료,1차 PLATE (원자재)
00700-C030074,G106_1차 PLATE,G106,원재료,1차 PLATE (원자재)
00700-C030075,G108_1차 PLATE,G108,원재료,1차 PLATE (원자재)
00700-C030076,G110 VER1_1차 PLATE,G110 VER1,원재료,1차 PLATE (원자재)
00700-C030077,G110 VER3_1차 PLATE,G110 VER3,원재료,1차 PLATE (원자재)
00700-C030078,G115_1차 PLATE,G115,원재료,1차 PLATE (원자재)
00700-C030079,G116_1차 PLATE,G116,원재료,1차 PLATE (원자재)
00700-C030080,G119_1차 PLATE,G119,원재료,1차 PLATE (원자재)
00700-C030081,G119 VER2_1차 PLATE,G119 VER2,원재료,1차 PLATE (원자재)
00700-C030082,G120_1차 PLATE,G120,원재료,1차 PLATE (원자재)
00700-C030083,G120 Block_1차 PLATE,G120 Block,원재료,1차 PLATE (원자재)
00700-C030084,[미사용],G121,원재료,1차 PLATE (원자재)
00700-C030085,G119 TYPE2_1차 PLATE,G119 TYPE2,원재료,1차 PLATE (원자재)
00700-C030086,G89 VER2_1차 PLATE,G89 VER2,원재료,1차 PLATE (원자재)
00700-C030087,G89 VER5_1차 PLATE,G89 VER5,원재료,1차 PLATE (원자재)
00700-C030088,G119 VER3_1차 PLATE,G119 VER3,원재료,1차 PLATE (원자재)
00700-C030089,G89 VER3_1차 PLATE,G89 VER3,원재료,1차 PLATE (원자재)
00700-C030090,G124 (SUS)_1차 PLATE,G124 (SUS),원재료,1차 PLATE (원자재)
00700-C030091,시편 플레이트_1차 PLATE,76.2*76.2*1,원재료,1차 PLATE (원자재)
00700-C030092,G119 VER4_1차 PLATE,G119 VER4,원재료,1차 PLATE (원자재)
00700-C030093,G119 TYPE3_1차 PLATE,G119 TYPE3,원재료,1차 PLATE (원자재)
00700-C030094,G47 VER2_1차 PLATE,G47 VER2,원재료,1차 PLATE (원자재)
00700-C030095,G72 VER2_1차 PLATE,G72 VER2,원재료,1차 PLATE (원자재)
00700-C030096,G125_1차 PLATE,G125,원재료,1차 PLATE (원자재)
00700-C030097,G46 TYPE2_1차 PLATE,G46 TYPE2,원재료,1차 PLATE (원자재)
00700-C030098,G128 V2_1차 PLATE,G128 VER2,원재료,1차 PLATE (원자재)
00700-C030099,G130_1차 PLATE (미사용예정),G130,원재료,1차 PLATE (원자재)
00700-C030100,G131_1차 PLATE,G131,원재료,1차 PLATE (원자재)
00700-C030101,G132_1차 PLATE,G132,원재료,1차 PLATE (원자재)
00700-C030102,G124 (AL)_1차 PLATE,G124 (AL),원재료,1차 PLATE (원자재)
00700-C030103,G119 VER5_1차 PLATE,G119 VER5,원재료,1차 PLATE (원자재)
00700-C030104,ASTM TEST PLATE,ASTM TEST PLATE,원재료,1차 PLATE (원자재)
00700-C030105,G119 VER6_1차 PLATE,G119 VER6,원재료,1차 PLATE (원자재)
00700-C030106,G131 TYPE2_1차 PLATE,G131 TYPE2,원재료,1차 PLATE (원자재)
00700-C030107,G119 VER7_1차 PLATE,G119 VER7,원재료,1차 PLATE (원자재)
00700-C030108,G119 VER1 TYPE4_1차 PLATE,G119 VER1 TYPE4,원재료,1차 PLATE (원자재)
00700-C030109,[SS] Chamber Seal AL-RING,ID360.6*W1.35*H1.95,부재료,가공품 (부자재)
00700-D040001,HANDLE_G16 Handle,G16 Handle,부재료,가공품 (부자재)
00700-D040002,BLOCK_G104 FIXING BLOCK-1,G104 FIXING BLOCK-1,부재료,가공품 (부자재)
00700-D040003,BLOCK_G104 FIXING BLOCK-2,G104 FIXING BLOCK-2,부재료,가공품 (부자재)
00700-D040004,BLOCK_G104 FIXING BLOCK-3,G104 FIXING BLOCK-3,부재료,가공품 (부자재)
00700-D040005,BLOCK_G120 BLOCK,G120 BLOCK,부재료,가공품 (부자재)
00700-D040006,MOLD,AS-384 QUADRING,부재료,가공품 (부자재)
00700-D040007,MOLD,AS-385 QUADRING,부재료,가공품 (부자재)
00700-D040008,MOLD,G124,부재료,가공품 (부자재)
00700-D040009,MOLD,Z0679080 (10h),부재료,가공품 (부자재)
00700-D040010,MOLD,Z0679080 중판추가 (10h),부재료,가공품 (부자재)
00700-D040011,MOLD 608 ESC BAND VER2,400*400,부재료,가공품 (부자재)
00700-D040012,MOLD 중판 추가 가공,400*400,부재료,가공품 (부자재)
00700-D040013,MOLD,"AS-113(40H),AS-204(40H),AS-122(14H)",부재료,가공품 (부자재)
00700-D040014,MOLD,"AS-111(40H),AS-114(40H),AS-205(40H)",부재료,가공품 (부자재)
00700-D040015,MOLD,TM ROBOT BLADE PAD (중판),부재료,가공품 (부자재)
00700-D040016,MOLD,G119 VER4,자산,가공품 (부자재)
00700-D040017,MOLD (ISM),"IMP AMAT PRO RPS OUT (9H), 320*320",자산,가공품 (부자재)
00700-D040018,MOLD (ISM),LO20015739 Slit Door Stopper(G47 Ver2),자산,가공품 (부자재)
00700-D040019,MOLD (ISM),0022-12437 (6H),자산,가공품 (부자재)
00700-D040020,MOLD (ISM),0022-75258 (6H),자산,가공품 (부자재)
00700-D040021,MOLD (ISM),829.6*6.99/809.9*6.99/G-430 자동개폐,자산,가공품 (부자재)
00700-D040022,MOLD( (ISM),G72 VER2 DUAL HARD STOPPER(9H),자산,가공품 (부자재)
00700-D040023,MOLD (ISM),아노다이징 지그금형,자산,가공품 (부자재)
00700-D040024,MOLD (ISM),AMAT DPS BLADE PAD LO50011173(4H 4중판) ,자산,가공품 (부자재)
00700-D040025,MOLD (ISM),삼성 ATM ARM ROBOT PAD (16h),자산,가공품 (부자재)
00700-D040026,MOLD (OSM),RMA 1793 (16H),자산,가공품 (부자재)
00700-D040027,MOLD (ISM),LO20015879 (웨이퍼 반송용 패드)(16H),자산,가공품 (부자재)
00700-D040028,MOLD (ISM),G125 BSV,자산,가공품 (부자재)
00700-D040029,MOLD (ISM),698.09*5.33/537.74*3.6/AS-281 자동개폐,자산,가공품 (부자재)
00700-D040030,MOLD (ISM),AMAT DPS LIFT PIN LO20015828,자산,가공품 (부자재)
00700-D040031,MOLD (ISM),0022-86027/0022-86023/0022-86024,자산,가공품 (부자재)
00700-D040032,MOLD (ISM),"RK4 LIP SEAL VER2 (대,소)",자산,가공품 (부자재)
00700-D040033,MOLD (ISM),G16 BSV MOLD,자산,가공품 (부자재)
00700-D040034,MOLD (ISM),ACM LIP SEAL,자산,가공품 (부자재)
00700-D040035,MOLD (ISM),ACM LIP SEAL 중판,자산,가공품 (부자재)
00700-D040036,MOLD (ISM),"0022-10807 상,하판",자산,가공품 (부자재)
00700-D040037,MOLD (ISM),0022-10807 중판,자산,가공품 (부자재)
00700-D040038,MOLD (ISM),G96 BSV 상판,자산,가공품 (부자재)
00700-D040039,MOLD (ISM),"G-470, G-440, P-100",자산,가공품 (부자재)
00700-D040040,MOLD (ISM),AS-385 QUAD RING,자산,가공품 (부자재)
00700-D040041,MOLD (ISM),AS-384 QUAD RING,자산,가공품 (부자재)
00700-D040042,MOLD (ISM),TM Robot Passive Type End Effector Pad,자산,가공품 (부자재)
00700-D040043,MOLD (ISM),537.74*3.6 외 4종,자산,가공품 (부자재)
00700-D040044,MOLD (ISM),G128 VER2,자산,가공품 (부자재)
00700-D040045,MOLD (ISM),G46 (4H),자산,가공품 (부자재)
00700-D040046,MOLD (OSM),0023-26982(5H),자산,가공품 (부자재)
00700-D040047,MOLD (ISM),"0022-17749 (6H) 상,하판",자산,가공품 (부자재)
00700-D040048,MOLD (ISM),0022-17749 (6H) 중판,자산,가공품 (부자재)
00700-D040049,MOLD (ISM),END EFFECTOR PAD(6.2*2.25)-16H,자산,가공품 (부자재)
00700-D040050,MOLD (OSM),G130 ,자산,가공품 (부자재)
00700-D040051,MOLD (ISM),G01 BSV,자산,가공품 (부자재)
00700-D040052,MOLD (OSM),0023-29948 (5H),자산,가공품 (부자재)
00700-D040053,MOLD (OSM),0022-23675 (5H),자산,가공품 (부자재)
00700-D040054,MOLD (ISM),G131 BSV,자산,가공품 (부자재)
00700-D040055,MOLD (ISM),G132 BSV,자산,가공품 (부자재)
00700-D040056,MOLD (ISM),G05 BSV,자산,가공품 (부자재)
00700-D040057,MOLD (ISM),"AS-283, AS-282",자산,가공품 (부자재)
00700-D040058,MOLD (ISM),ESC EDGE BEAD(332.8*0.7*3.0),자산,가공품 (부자재)
00700-D040059,MOLD (ISM),"AS-340, ESC ROUND(296*1.3), AS-280",자산,가공품 (부자재)
00700-D040060,MOLD (ISM),TEL INDY PLUS SCV PAD,자산,가공품 (부자재)
00700-D040061,MOLD (OSM),G119 VER5,자산,가공품 (부자재)
00700-D040062,MOLD (ISM),ASTM TEST 오링 MOLD,자산,가공품 (부자재)
00700-D040063,MOLD (ISM),G119 VER1,자산,가공품 (부자재)
00700-D040064,MOLD (ISM),A3 IPS PC GATE VALVE,자산,가공품 (부자재)
00700-D040065,MOLD (OSM),1017*10.5,자산,가공품 (부자재)
00700-D040066,MOLD (OSM),Ball Valve,자산,가공품 (부자재)
00700-D040067,MOLD (ISM),HITACHI GATE SEAL (2h),자산,가공품 (부자재)
00700-D040068,MOLD (OSM),"10.77*2.8, AS-025, AS-315",자산,가공품 (부자재)
00700-D040069,MOLD (OSM),G119 VER6,자산,가공품 (부자재)
00700-D040070,MOLD (OSM),"667.56*5.33, 827.65*3.53 자동개폐",자산,가공품 (부자재)
00700-D040071,MOLD (ISM),G131 Type2 BSV (하판금형),자산,가공품 (부자재)
00700-D040072,MOLD (ISM),"AS-912, AS-339, AS-227, AS-204",자산,가공품 (부자재)
00700-D040073,MOLD (OSM),G119 VER7,자산,가공품 (부자재)
00700-D040074,MOLD (ISM),Hitachi Selon Seal Plate 356.4*44.3*13*5,자산,가공품 (부자재)
00700-D040075,MOLD (OSM),1571.71*5.5,자산,가공품 (부자재)
00700-D040076,MOLD (ISM),"AS-230, AS-176, AS-457",자산,가공품 (부자재)
00700-D040077,MOLD (OSM),"AS-276, AS-232, 9*4(10H)",자산,가공품 (부자재)
00700-D040078,MOLD (ISM),TRYMAX PAD 중판,자산,가공품 (부자재)
00700-D040079,MOLD (ISM),Kiyo EX ESC BAND,자산,가공품 (부자재)
00700-D040080,MOLD (ISM),"AS-169(2H), AS-311(6H)",자산,가공품 (부자재)
00700-D040081,MOLD (ISM),삼성 ETCH SEMES MICHELAN C4 ESC BAND,자산,가공품 (부자재)
00700-D040082,MOLD (ISM),"AS-108(20H), AS-121(10H)",자산,가공품 (부자재)
00700-D040083,MOLD (ISM),0022-55832(4h),자산,가공품 (부자재)
00700-D040084,MOLD (ISM),G53 BSV,자산,가공품 (부자재)
00700-D040085,MOLD (ISM),"AS-125, P-105, G-210",자산,가공품 (부자재)
00700-D040086,MOLD (ISM),"AS-214(15H), 107*62*2.08, 15*7",자산,가공품 (부자재)
00700-D040087,MOLD (ISM),AS-275(4H) 자동개폐,자산,가공품 (부자재)
00700-D040088,MOLD (OSM),1017*10.2,자산,가공품 (부자재)
00700-D040089,MOLD (OSM),V-RING (RMA2408),자산,가공품 (부자재)
00700-D040090,MOLD (ISM),"AS-280, AS-367, AS-221(5H)",자산,가공품 (부자재)
00700-D040091,MOLD (OSM),"AS-114, AS-113, AS-111, 15.94*3.53",자산,가공품 (부자재)
00700-D040092,MOLD (ISM),380.37*5.2*3.2 (QUAD RING),자산,가공품 (부자재)
00700-D040093,MOLD (ISM),405.26*5.2*3.2 (QUAD RING),자산,가공품 (부자재)
00700-D040094,MOLD (ISM),NW160(9H) 자동개폐,자산,가공품 (부자재)
00700-D040095,MOLD (ISM),"210*5.33(2H), AS-329(5H), AS-208(5H)",자산,가공품 (부자재)
00700-D040096,MOLD (ISM),0022-10808(6H),자산,가공품 (부자재)
00700-D040097,MOLD (ISM),Hitachi Selon Seal Plate(2H),자산,가공품 (부자재)
00700-D040098,MOLD (ISM),"415.93*3.53, 279.5(BI), AS-223(6H)",자산,가공품 (부자재)
00700-D040099,MOLD (ISM),"AS-391, AS-382, 438.15*5.33",자산,가공품 (부자재)
00700-D040100,MOLD (ISM),"AS-390, AS-454, AS-277",자산,가공품 (부자재)
00700-D040101,MOLD (ISM),"392*3.7, 347.3*3.7, AS-105(10h)",자산,가공품 (부자재)
00700-D040102,MOLD (OSM),AS-011 Quad Ring (9h),자산,가공품 (부자재)
00700-D040103,MOLD (OSM),AS-014 Quad Ring (9h),자산,가공품 (부자재)
00700-D040104,MOLD (OSM),AS-020 Quad Ring (9h),자산,가공품 (부자재)
00700-D040105,MOLD (OSM),AS-030 Quad Ring (9h),자산,가공품 (부자재)
00700-D040106,MOLD (OSM),AS-109 Quad Ring (9h),자산,가공품 (부자재)
00700-D040107,MOLD (OSM),AS-208 Half Dovetail (9h),자산,가공품 (부자재)
00700-D040108,MOLD (ISM),AS-390(2H) 자동개폐,자산,가공품 (부자재)
00700-D040109,MOLD (ISM),"AS-378, AS-231(6h), AS-125(6h)",자산,가공품 (부자재)
00700-D040110,MOLD (ISM),"AS-381, EVATEC REVISED SUCTION CUP (16h)",자산,가공품 (부자재)
00700-D040111,MOLD (OSM),V-RING (V-14A),자산,가공품 (부자재)
00700-D040112,MOLD (ISM),LAM SPEED Chamber Seal L-Ring,자산,가공품 (부자재)
00700-D040113,MOLD (ISM),DF COVER LIP SEAL Ver3,자산,가공품 (부자재)
00700-D040114,MOLD (ISM),"AS-370, 25.15*3.25(5h), AS-138(4h)",자산,가공품 (부자재)
00700-D040115,MOLD (ISM),AS-004 QUAD-RING (9h),자산,가공품 (부자재)
00700-D040116,MOLD (ISM),"METIOR Robot O-ring,AS-041,AS-310",자산,가공품 (부자재)
00700-D040117,MOLD (OSM),"58.38*5.33, AS-214, 25.15*3.25",자산,가공품 (부자재)
00700-D040118,MOLD (ISM),"AS-218, 19.5*4, 4.47*1.8*2.28, AS-006",자산,가공품 (부자재)
00700-D040119,MOLD (OSM),"G-445, AS-461, AS-362",자산,가공품 (부자재)
00700-D040120,MOLD (OSM),D2570 (INNER),자산,가공품 (부자재)
00700-D040121,MOLD (OSM),D2570 (MIDDLE),자산,가공품 (부자재)
00700-D040122,MOLD (OSM),D2570 (OUTER),자산,가공품 (부자재)
00700-D040123,MOLD (ISM),P-Band (313.0*0.6),자산,가공품 (부자재)
00700-D040124,MOLD (ISM),"AS-017, AS-154, ESC Bottom Cover Oring",자산,가공품 (부자재)
00700-D040125,MOLD (ISM),"0022-17749(6H) 상,중,하",자산,가공품 (부자재)
